photo_id,confirmation_id,visit_id,store_id,campaign_id,photo_proof_url,photo_timestamp,photo_gps_coordinates,photo_user_id,photo_device_id,photo_type,photo_validation_status,photo_validation_reason
PH-1866-V-807-S-004,CONF-807-S-004-BTS-001,V-807-S-004,S-004,C-2026-BTS,photos/PH-1866-V-807-S-004.jpg,2026-08-06T16:00:00-04:00,"43.2743,-70.2153",REP-001,TAB-016,shelf_display,passed,
PH-1867-V-808-S-004,CONF-808-S-004-BTS-002,V-808-S-004,S-004,C-2026-BTS,photos/PH-1867-V-808-S-004.jpg,2026-08-07T15:30:00-04:00,"45.2836,-86.3652",REP-015,TAB-017,shelf_display,passed,
PH-1868-V-808-S-004,CONF-808-S-004-BTS-002,V-808-S-004,S-004,C-2026-BTS,photos/PH-1868-V-808-S-004.jpg,2026-08-07T12:30:00-04:00,"27.085,-75.4892",REP-004,TAB-001,store_front,passed,
PH-1869-V-809-S-004,CONF-809-S-004-BTS-003,V-809-S-004,S-004,C-2026-BTS,photos/PH-1869-V-809-S-004.jpg,2026-08-08T13:15:00-04:00,"46.6261,-107.4814",REP-016,TAB-010,shelf_display,passed,
PH-1870-V-809-S-004,CONF-809-S-004-BTS-003,V-809-S-004,S-004,C-2026-BTS,photos/PH-1870-V-809-S-004.jpg,2026-08-08T15:30:00-04:00,"42.4357,-115.3946",REP-009,TAB-016,pricing,passed,
PH-1871-V-811-S-004,CONF-811-S-004-BTS-005,V-811-S-004,S-004,C-2026-BTS,photos/PH-1871-V-811-S-004.jpg,2026-08-07T17:00:00-04:00,"39.724,-115.9203",REP-012,TAB-015,posm_deployment,passed,
PH-1872-V-811-S-004,CONF-811-S-004-BTS-005,V-811-S-004,S-004,C-2026-BTS,photos/PH-1872-V-811-S-004.jpg,2026-08-07T11:45:00-04:00,"27.1555,-105.3921",REP-006,TAB-008,planogram,passed,
PH-1873-V-812-S-004,CONF-812-S-004-BTS-006,V-812-S-004,S-004,C-2026-BTS,photos/PH-1873-V-812-S-004.jpg,2026-08-03T12:15:00-04:00,"44.8967,-70.8456",REP-012,TAB-002,planogram,passed,
PH-1874-V-813-S-004,CONF-813-S-004-BTS-008,V-813-S-004,S-004,C-2026-BTS,photos/PH-1874-V-813-S-004.jpg,2026-08-07T10:45:00-04:00,"26.2878,-101.1728",REP-010,TAB-010,posm_deployment,passed,
PH-1875-V-813-S-004,CONF-813-S-004-BTS-008,V-813-S-004,S-004,C-2026-BTS,photos/PH-1875-V-813-S-004.jpg,2026-08-07T14:45:00-04:00,"35.7766,-80.7956",REP-003,TAB-016,pricing,passed,
PH-1876-V-813-S-004,CONF-813-S-004-BTS-008,V-813-S-004,S-004,C-2026-BTS,photos/PH-1876-V-813-S-004.jpg,2026-08-07T14:15:00-04:00,"35.0722,-110.6515",REP-001,TAB-010,shelf_display,passed,
PH-1877-V-813-S-004,CONF-813-S-004-BTS-008,V-813-S-004,S-004,C-2026-BTS,photos/PH-1877-V-813-S-004.jpg,2026-08-07T16:00:00-04:00,"36.3254,-80.3453",REP-002,TAB-003,planogram,passed,
PH-1878-V-815-S-004,CONF-815-S-004-BTS-010,V-815-S-004,S-004,C-2026-BTS,photos/PH-1878-V-815-S-004.jpg,2026-08-08T08:45:00-04:00,"38.6231,-111.0503",REP-012,TAB-004,posm_deployment,passed,
PH-1879-V-815-S-004,CONF-815-S-004-BTS-010,V-815-S-004,S-004,C-2026-BTS,photos/PH-1879-V-815-S-004.jpg,2026-08-08T13:00:00-04:00,"37.8234,-77.7516",REP-011,TAB-005,store_front,passed,
PH-1880-V-816-S-049,CONF-816-S-049-BTS-001,V-816-S-049,S-049,C-2026-BTS,photos/PH-1880-V-816-S-049.jpg,2026-08-08T13:30:00-05:00,"45.9168,-72.918",REP-014,TAB-019,posm_deployment,passed,
PH-1881-V-817-S-049,CONF-817-S-049-BTS-002,V-817-S-049,S-049,C-2026-BTS,photos/PH-1881-V-817-S-049.jpg,2026-08-06T13:00:00-05:00,"39.7939,-90.6568",REP-016,TAB-001,planogram,passed,
PH-1882-V-818-S-049,CONF-818-S-049-BTS-003,V-818-S-049,S-049,C-2026-BTS,photos/PH-1882-V-818-S-049.jpg,2026-08-02T16:45:00-05:00,"36.0255,-78.0151",REP-015,TAB-011,shelf_display,passed,
PH-1883-V-819-S-049,CONF-819-S-049-BTS-004,V-819-S-049,S-049,C-2026-BTS,photos/PH-1883-V-819-S-049.jpg,2026-08-01T12:00:00-05:00,"42.2125,-76.3671",REP-008,TAB-008,shelf_display,passed,
PH-1884-V-819-S-049,CONF-819-S-049-BTS-004,V-819-S-049,S-049,C-2026-BTS,photos/PH-1884-V-819-S-049.jpg,2026-08-01T18:00:00-05:00,"39.9986,-76.915",REP-002,TAB-007,pricing,passed,
PH-1885-V-820-S-049,CONF-820-S-049-BTS-005,V-820-S-049,S-049,C-2026-BTS,photos/PH-1885-V-820-S-049.jpg,2026-08-05T10:15:00-05:00,"43.9836,-104.1171",REP-011,TAB-001,pricing,failed,no timestamp recorded
PH-1886-V-821-S-049,CONF-821-S-049-BTS-007,V-821-S-049,S-049,C-2026-BTS,photos/PH-1886-V-821-S-049.jpg,2026-08-07T13:45:00-05:00,"42.0575,-78.3757",REP-002,TAB-017,store_front,passed,
PH-1887-V-821-S-049,CONF-821-S-049-BTS-007,V-821-S-049,S-049,C-2026-BTS,photos/PH-1887-V-821-S-049.jpg,2026-08-07T08:30:00-05:00,"36.6728,-100.3422",REP-004,TAB-013,posm_deployment,passed,
PH-1888-V-821-S-049,CONF-821-S-049-BTS-007,V-821-S-049,S-049,C-2026-BTS,photos/PH-1888-V-821-S-049.jpg,2026-08-07T12:00:00-05:00,"32.8589,-106.0178",REP-005,TAB-010,planogram,passed,
PH-1889-V-822-S-049,CONF-822-S-049-BTS-008,V-822-S-049,S-049,C-2026-BTS,photos/PH-1889-V-822-S-049.jpg,2026-08-05T11:15:00-05:00,"39.9723,-88.6902",REP-008,TAB-002,planogram,passed,
PH-1890-V-822-S-049,CONF-822-S-049-BTS-008,V-822-S-049,S-049,C-2026-BTS,photos/PH-1890-V-822-S-049.jpg,2026-08-05T18:30:00-05:00,"29.9908,-76.0066",REP-003,TAB-017,posm_deployment,passed,
PH-1891-V-822-S-049,CONF-822-S-049-BTS-008,V-822-S-049,S-049,C-2026-BTS,photos/PH-1891-V-822-S-049.jpg,2026-08-05T13:00:00-05:00,"36.8108,-102.5095",REP-014,TAB-005,store_front,passed,
PH-1892-V-822-S-049,CONF-822-S-049-BTS-008,V-822-S-049,S-049,C-2026-BTS,photos/PH-1892-V-822-S-049.jpg,2026-08-05T08:30:00-05:00,"46.8738,-93.2311",REP-003,TAB-019,planogram,passed,
PH-1893-V-823-S-049,CONF-823-S-049-BTS-009,V-823-S-049,S-049,C-2026-BTS,photos/PH-1893-V-823-S-049.jpg,2026-08-01T17:15:00-05:00,"30.4788,-116.6394",REP-013,TAB-012,planogram,passed,
PH-1894-V-823-S-049,CONF-823-S-049-BTS-009,V-823-S-049,S-049,C-2026-BTS,photos/PH-1894-V-823-S-049.jpg,2026-08-01T08:15:00-05:00,"37.6825,-76.6211",REP-005,TAB-001,store_front,passed,
PH-1895-V-823-S-049,CONF-823-S-049-BTS-009,V-823-S-049,S-049,C-2026-BTS,photos/PH-1895-V-823-S-049.jpg,2026-08-01T15:15:00-05:00,"37.5116,-105.1445",REP-015,TAB-020,planogram,failed,no timestamp recorded
PH-1896-V-823-S-049,CONF-823-S-049-BTS-009,V-823-S-049,S-049,C-2026-BTS,photos/PH-1896-V-823-S-049.jpg,2026-08-01T12:45:00-05:00,"44.7441,-72.2199",REP-011,TAB-003,store_front,passed,
PH-1897-V-824-S-049,CONF-824-S-049-BTS-010,V-824-S-049,S-049,C-2026-BTS,photos/PH-1897-V-824-S-049.jpg,2026-08-05T09:15:00-05:00,"38.666,-107.2494",REP-002,TAB-004,planogram,passed,
PH-1898-V-824-S-049,CONF-824-S-049-BTS-010,V-824-S-049,S-049,C-2026-BTS,photos/PH-1898-V-824-S-049.jpg,2026-08-05T11:30:00-05:00,"38.561,-94.6778",REP-001,TAB-001,pricing,failed,image quality too low
PH-1899-V-824-S-049,CONF-824-S-049-BTS-010,V-824-S-049,S-049,C-2026-BTS,photos/PH-1899-V-824-S-049.jpg,2026-08-05T18:45:00-05:00,"43.1289,-79.9214",REP-002,TAB-004,posm_deployment,passed,
PH-1900-V-825-S-010,CONF-825-S-010-BTS-001,V-825-S-010,S-010,C-2026-BTS,photos/PH-1900-V-825-S-010.jpg,2026-08-02T11:30:00-05:00,"44.6523,-97.9358",REP-014,TAB-007,shelf_display,passed,
PH-1901-V-825-S-010,CONF-825-S-010-BTS-001,V-825-S-010,S-010,C-2026-BTS,photos/PH-1901-V-825-S-010.jpg,2026-08-02T11:45:00-05:00,"33.2662,-87.474",REP-011,TAB-007,posm_deployment,passed,
PH-1902-V-826-S-010,CONF-826-S-010-BTS-002,V-826-S-010,S-010,C-2026-BTS,photos/PH-1902-V-826-S-010.jpg,2026-08-06T14:00:00-05:00,"47.6396,-78.7489",REP-006,TAB-006,planogram,passed,
PH-1903-V-826-S-010,CONF-826-S-010-BTS-002,V-826-S-010,S-010,C-2026-BTS,photos/PH-1903-V-826-S-010.jpg,2026-08-06T08:00:00-05:00,"45.6454,-87.9479",REP-005,TAB-011,store_front,passed,
PH-1904-V-826-S-010,CONF-826-S-010-BTS-002,V-826-S-010,S-010,C-2026-BTS,photos/PH-1904-V-826-S-010.jpg,2026-08-06T16:00:00-05:00,"44.3006,-103.2942",REP-008,TAB-011,posm_deployment,passed,
PH-1905-V-827-S-010,CONF-827-S-010-BTS-003,V-827-S-010,S-010,C-2026-BTS,photos/PH-1905-V-827-S-010.jpg,2026-08-05T08:45:00-05:00,"35.8778,-82.6829",REP-012,TAB-016,store_front,passed,
PH-1906-V-827-S-010,CONF-827-S-010-BTS-003,V-827-S-010,S-010,C-2026-BTS,photos/PH-1906-V-827-S-010.jpg,2026-08-05T13:00:00-05:00,"45.0045,-74.236",REP-002,TAB-006,pricing,passed,
PH-1907-V-828-S-010,CONF-828-S-010-BTS-004,V-828-S-010,S-010,C-2026-BTS,photos/PH-1907-V-828-S-010.jpg,2026-08-02T16:30:00-05:00,"38.4645,-76.4176",REP-003,TAB-013,shelf_display,passed,
PH-1908-V-829-S-010,CONF-829-S-010-BTS-005,V-829-S-010,S-010,C-2026-BTS,photos/PH-1908-V-829-S-010.jpg,2026-08-07T10:45:00-05:00,"36.2978,-87.5017",REP-014,TAB-020,shelf_display,passed,
PH-1909-V-829-S-010,CONF-829-S-010-BTS-005,V-829-S-010,S-010,C-2026-BTS,photos/PH-1909-V-829-S-010.jpg,2026-08-07T13:30:00-05:00,"44.746,-112.4643",REP-003,TAB-012,pricing,passed,
PH-1910-V-829-S-010,CONF-829-S-010-BTS-005,V-829-S-010,S-010,C-2026-BTS,photos/PH-1910-V-829-S-010.jpg,2026-08-07T11:15:00-05:00,"43.6968,-76.6268",REP-001,TAB-010,shelf_display,failed,out of geofence
PH-1911-V-830-S-010,CONF-830-S-010-BTS-006,V-830-S-010,S-010,C-2026-BTS,photos/PH-1911-V-830-S-010.jpg,2026-08-05T16:15:00-05:00,"33.3183,-91.6435",REP-013,TAB-017,pricing,passed,
PH-1912-V-830-S-010,CONF-830-S-010-BTS-006,V-830-S-010,S-010,C-2026-BTS,photos/PH-1912-V-830-S-010.jpg,2026-08-05T11:00:00-05:00,"30.0713,-86.3485",REP-009,TAB-001,shelf_display,passed,
PH-1913-V-830-S-010,CONF-830-S-010-BTS-006,V-830-S-010,S-010,C-2026-BTS,photos/PH-1913-V-830-S-010.jpg,2026-08-05T16:00:00-05:00,"30.2278,-118.9944",REP-001,TAB-008,store_front,passed,
PH-1914-V-831-S-010,CONF-831-S-010-BTS-007,V-831-S-010,S-010,C-2026-BTS,photos/PH-1914-V-831-S-010.jpg,2026-08-15T17:45:00-05:00,"25.2867,-102.7833",REP-014,TAB-006,posm_deployment,passed,
PH-1915-V-832-S-010,CONF-832-S-010-BTS-008,V-832-S-010,S-010,C-2026-BTS,photos/PH-1915-V-832-S-010.jpg,2026-08-08T12:15:00-05:00,"32.0301,-83.1891",REP-002,TAB-011,shelf_display,passed,
PH-1916-V-832-S-010,CONF-832-S-010-BTS-008,V-832-S-010,S-010,C-2026-BTS,photos/PH-1916-V-832-S-010.jpg,2026-08-08T15:30:00-05:00,"30.9976,-82.3633",REP-012,TAB-001,store_front,passed,
PH-1917-V-833-S-010,CONF-833-S-010-BTS-009,V-833-S-010,S-010,C-2026-BTS,photos/PH-1917-V-833-S-010.jpg,2026-08-04T09:45:00-05:00,"37.1496,-93.3354",REP-003,TAB-008,pricing,passed,
PH-1918-V-833-S-010,CONF-833-S-010-BTS-009,V-833-S-010,S-010,C-2026-BTS,photos/PH-1918-V-833-S-010.jpg,2026-08-04T16:00:00-05:00,"38.368,-103.6455",REP-016,TAB-008,shelf_display,passed,
PH-1919-V-834-S-010,CONF-834-S-010-BTS-010,V-834-S-010,S-010,C-2026-BTS,photos/PH-1919-V-834-S-010.jpg,2026-08-08T10:30:00-05:00,"30.135,-102.8386",REP-014,TAB-017,pricing,passed,
PH-1920-V-835-S-095,CONF-835-S-095-BTS-001,V-835-S-095,S-095,C-2026-BTS,photos/PH-1920-V-835-S-095.jpg,2026-08-05T11:15:00-05:00,"29.8134,-76.685",REP-005,TAB-005,pricing,passed,
PH-1921-V-835-S-095,CONF-835-S-095-BTS-001,V-835-S-095,S-095,C-2026-BTS,photos/PH-1921-V-835-S-095.jpg,2026-08-05T10:45:00-05:00,"39.0207,-108.0467",REP-010,TAB-001,shelf_display,passed,
PH-1922-V-835-S-095,CONF-835-S-095-BTS-001,V-835-S-095,S-095,C-2026-BTS,photos/PH-1922-V-835-S-095.jpg,2026-08-05T10:30:00-05:00,"32.8856,-103.8138",REP-012,TAB-018,posm_deployment,passed,
PH-1923-V-835-S-095,CONF-835-S-095-BTS-001,V-835-S-095,S-095,C-2026-BTS,photos/PH-1923-V-835-S-095.jpg,2026-08-05T08:00:00-05:00,"41.5865,-107.6073",REP-012,TAB-009,store_front,passed,
PH-1924-V-836-S-095,CONF-836-S-095-BTS-002,V-836-S-095,S-095,C-2026-BTS,photos/PH-1924-V-836-S-095.jpg,2026-08-05T18:15:00-05:00,"43.1026,-107.3421",REP-016,TAB-008,pricing,passed,
PH-1925-V-836-S-095,CONF-836-S-095-BTS-002,V-836-S-095,S-095,C-2026-BTS,photos/PH-1925-V-836-S-095.jpg,2026-08-05T08:30:00-05:00,"44.2416,-74.8234",REP-009,TAB-016,posm_deployment,passed,
PH-1926-V-836-S-095,CONF-836-S-095-BTS-002,V-836-S-095,S-095,C-2026-BTS,photos/PH-1926-V-836-S-095.jpg,2026-08-05T09:15:00-05:00,"46.7303,-87.9325",REP-005,TAB-010,posm_deployment,passed,
PH-1927-V-837-S-095,CONF-837-S-095-BTS-003,V-837-S-095,S-095,C-2026-BTS,photos/PH-1927-V-837-S-095.jpg,2026-08-05T11:30:00-05:00,"47.3005,-115.2532",REP-009,TAB-015,shelf_display,passed,
PH-1928-V-838-S-095,CONF-838-S-095-BTS-004,V-838-S-095,S-095,C-2026-BTS,photos/PH-1928-V-838-S-095.jpg,2026-08-08T13:30:00-05:00,"28.8818,-81.6198",REP-013,TAB-007,planogram,passed,
PH-1929-V-838-S-095,CONF-838-S-095-BTS-004,V-838-S-095,S-095,C-2026-BTS,photos/PH-1929-V-838-S-095.jpg,2026-08-08T18:30:00-05:00,"27.7523,-106.7428",REP-015,TAB-015,posm_deployment,passed,
PH-1930-V-839-S-095,CONF-839-S-095-BTS-005,V-839-S-095,S-095,C-2026-BTS,photos/PH-1930-V-839-S-095.jpg,2026-08-06T10:15:00-05:00,"46.0505,-91.7722",REP-014,TAB-014,planogram,passed,
PH-1931-V-840-S-095,CONF-840-S-095-BTS-006,V-840-S-095,S-095,C-2026-BTS,photos/PH-1931-V-840-S-095.jpg,2026-08-06T08:15:00-05:00,"39.6936,-114.6832",REP-015,TAB-009,planogram,passed,
PH-1932-V-840-S-095,CONF-840-S-095-BTS-006,V-840-S-095,S-095,C-2026-BTS,photos/PH-1932-V-840-S-095.jpg,2026-08-06T17:15:00-05:00,"31.3285,-99.4255",REP-012,TAB-001,pricing,passed,
PH-1933-V-840-S-095,CONF-840-S-095-BTS-006,V-840-S-095,S-095,C-2026-BTS,photos/PH-1933-V-840-S-095.jpg,2026-08-06T11:45:00-05:00,"29.3772,-108.6541",REP-010,TAB-007,planogram,passed,
PH-1934-V-841-S-095,CONF-841-S-095-BTS-007,V-841-S-095,S-095,C-2026-BTS,photos/PH-1934-V-841-S-095.jpg,2026-08-06T11:00:00-05:00,"29.1575,-105.3993",REP-016,TAB-002,posm_deployment,passed,
PH-1935-V-841-S-095,CONF-841-S-095-BTS-007,V-841-S-095,S-095,C-2026-BTS,photos/PH-1935-V-841-S-095.jpg,2026-08-06T08:30:00-05:00,"32.5588,-109.6938",REP-006,TAB-018,pricing,passed,
PH-1936-V-842-S-095,CONF-842-S-095-BTS-008,V-842-S-095,S-095,C-2026-BTS,photos/PH-1936-V-842-S-095.jpg,2026-08-05T13:45:00-05:00,"29.0737,-102.0513",REP-010,TAB-016,planogram,passed,
PH-1937-V-842-S-095,CONF-842-S-095-BTS-008,V-842-S-095,S-095,C-2026-BTS,photos/PH-1937-V-842-S-095.jpg,2026-08-05T15:15:00-05:00,"38.8734,-100.2095",REP-011,TAB-005,posm_deployment,passed,
PH-1938-V-843-S-095,CONF-843-S-095-BTS-009,V-843-S-095,S-095,C-2026-BTS,photos/PH-1938-V-843-S-095.jpg,2026-08-06T17:45:00-05:00,"28.8407,-78.3441",REP-009,TAB-001,store_front,passed,
PH-1939-V-843-S-095,CONF-843-S-095-BTS-009,V-843-S-095,S-095,C-2026-BTS,photos/PH-1939-V-843-S-095.jpg,2026-08-06T12:45:00-05:00,"44.2899,-90.7432",REP-009,TAB-016,store_front,passed,
PH-1940-V-844-S-095,CONF-844-S-095-BTS-010,V-844-S-095,S-095,C-2026-BTS,photos/PH-1940-V-844-S-095.jpg,2026-08-01T14:15:00-05:00,"41.3466,-76.643",REP-004,TAB-011,planogram,passed,
PH-1941-V-844-S-095,CONF-844-S-095-BTS-010,V-844-S-095,S-095,C-2026-BTS,photos/PH-1941-V-844-S-095.jpg,2026-08-01T14:45:00-05:00,"43.4631,-113.3234",REP-003,TAB-017,store_front,passed,
PH-1942-V-844-S-095,CONF-844-S-095-BTS-010,V-844-S-095,S-095,C-2026-BTS,photos/PH-1942-V-844-S-095.jpg,2026-08-01T14:45:00-05:00,"39.7803,-112.1005",REP-002,TAB-003,shelf_display,passed,
PH-1943-V-845-S-043,CONF-845-S-043-BTS-002,V-845-S-043,S-043,C-2026-BTS,photos/PH-1943-V-845-S-043.jpg,2026-08-02T10:00:00-07:00,"35.1033,-110.6811",REP-015,TAB-015,planogram,passed,
PH-1944-V-846-S-043,CONF-846-S-043-BTS-003,V-846-S-043,S-043,C-2026-BTS,photos/PH-1944-V-846-S-043.jpg,2026-08-01T08:30:00-07:00,"36.1904,-83.148",REP-011,TAB-008,shelf_display,passed,
PH-1945-V-847-S-043,CONF-847-S-043-BTS-004,V-847-S-043,S-043,C-2026-BTS,photos/PH-1945-V-847-S-043.jpg,2026-08-03T15:00:00-07:00,"33.9081,-80.7627",REP-014,TAB-005,pricing,passed,
PH-1946-V-847-S-043,CONF-847-S-043-BTS-004,V-847-S-043,S-043,C-2026-BTS,photos/PH-1946-V-847-S-043.jpg,2026-08-03T17:45:00-07:00,"43.2185,-106.3386",REP-002,TAB-013,shelf_display,passed,
PH-1947-V-847-S-043,CONF-847-S-043-BTS-004,V-847-S-043,S-043,C-2026-BTS,photos/PH-1947-V-847-S-043.jpg,2026-08-03T10:15:00-07:00,"38.5587,-72.5991",REP-007,TAB-018,store_front,failed,image quality too low
PH-1948-V-847-S-043,CONF-847-S-043-BTS-004,V-847-S-043,S-043,C-2026-BTS,photos/PH-1948-V-847-S-043.jpg,2026-08-03T11:30:00-07:00,"35.8994,-95.4679",REP-014,TAB-008,store_front,passed,
PH-1949-V-848-S-043,CONF-848-S-043-BTS-005,V-848-S-043,S-043,C-2026-BTS,photos/PH-1949-V-848-S-043.jpg,2026-08-02T09:45:00-07:00,"35.4381,-75.1101",REP-005,TAB-013,store_front,passed,
PH-1950-V-849-S-043,CONF-849-S-043-BTS-006,V-849-S-043,S-043,C-2026-BTS,photos/PH-1950-V-849-S-043.jpg,2026-08-07T08:30:00-07:00,"42.0161,-114.1427",REP-015,TAB-007,planogram,passed,
PH-1951-V-849-S-043,CONF-849-S-043-BTS-006,V-849-S-043,S-043,C-2026-BTS,photos/PH-1951-V-849-S-043.jpg,2026-08-07T08:00:00-07:00,"45.6955,-93.8339",REP-010,TAB-015,store_front,passed,
PH-1952-V-849-S-043,CONF-849-S-043-BTS-006,V-849-S-043,S-043,C-2026-BTS,photos/PH-1952-V-849-S-043.jpg,2026-08-07T17:15:00-07:00,"35.5024,-86.7112",REP-008,TAB-013,posm_deployment,passed,
PH-1953-V-849-S-043,CONF-849-S-043-BTS-006,V-849-S-043,S-043,C-2026-BTS,photos/PH-1953-V-849-S-043.jpg,2026-08-07T17:00:00-07:00,"34.4663,-112.291",REP-015,TAB-019,shelf_display,passed,
PH-1954-V-850-S-043,CONF-850-S-043-BTS-007,V-850-S-043,S-043,C-2026-BTS,photos/PH-1954-V-850-S-043.jpg,2026-08-04T15:45:00-07:00,"43.5523,-98.6562",REP-014,TAB-008,store_front,passed,
PH-1955-V-850-S-043,CONF-850-S-043-BTS-007,V-850-S-043,S-043,C-2026-BTS,photos/PH-1955-V-850-S-043.jpg,2026-08-04T15:15:00-07:00,"30.2969,-101.3926",REP-013,TAB-001,posm_deployment,passed,
PH-1956-V-850-S-043,CONF-850-S-043-BTS-007,V-850-S-043,S-043,C-2026-BTS,photos/PH-1956-V-850-S-043.jpg,2026-08-04T12:00:00-07:00,"35.415,-101.6107",REP-009,TAB-004,shelf_display,passed,
PH-1957-V-850-S-043,CONF-850-S-043-BTS-007,V-850-S-043,S-043,C-2026-BTS,photos/PH-1957-V-850-S-043.jpg,2026-08-04T08:00:00-07:00,"30.323,-94.9746",REP-003,TAB-015,planogram,passed,
PH-1958-V-851-S-043,CONF-851-S-043-BTS-008,V-851-S-043,S-043,C-2026-BTS,photos/PH-1958-V-851-S-043.jpg,2026-08-11T15:45:00-07:00,"38.7366,-70.7351",REP-004,TAB-017,shelf_display,failed,image quality too low
PH-1959-V-851-S-043,CONF-851-S-043-BTS-008,V-851-S-043,S-043,C-2026-BTS,photos/PH-1959-V-851-S-043.jpg,2026-08-11T12:00:00-07:00,"41.2429,-99.2896",REP-006,TAB-018,posm_deployment,passed,
PH-1960-V-852-S-043,CONF-852-S-043-BTS-009,V-852-S-043,S-043,C-2026-BTS,photos/PH-1960-V-852-S-043.jpg,2026-08-04T12:30:00-07:00,"45.8334,-111.0232",REP-013,TAB-014,posm_deployment,passed,
PH-1961-V-853-S-043,CONF-853-S-043-BTS-010,V-853-S-043,S-043,C-2026-BTS,photos/PH-1961-V-853-S-043.jpg,2026-08-03T16:45:00-07:00,"35.8784,-78.6206",REP-013,TAB-014,shelf_display,passed,
PH-1962-V-853-S-043,CONF-853-S-043-BTS-010,V-853-S-043,S-043,C-2026-BTS,photos/PH-1962-V-853-S-043.jpg,2026-08-03T08:30:00-07:00,"33.1619,-95.1065",REP-007,TAB-018,store_front,passed,
PH-1963-V-853-S-043,CONF-853-S-043-BTS-010,V-853-S-043,S-043,C-2026-BTS,photos/PH-1963-V-853-S-043.jpg,2026-08-03T18:30:00-07:00,"42.3452,-111.2217",REP-001,TAB-020,store_front,passed,
PH-1964-V-853-S-043,CONF-853-S-043-BTS-010,V-853-S-043,S-043,C-2026-BTS,photos/PH-1964-V-853-S-043.jpg,2026-08-03T17:00:00-07:00,"29.3066,-100.2308",REP-015,TAB-013,planogram,passed,
PH-1965-V-854-S-073,CONF-854-S-073-BTS-001,V-854-S-073,S-073,C-2026-BTS,photos/PH-1965-V-854-S-073.jpg,2026-08-07T15:15:00-04:00,"47.4362,-105.1755",REP-011,TAB-019,store_front,passed,
PH-1966-V-854-S-073,CONF-854-S-073-BTS-001,V-854-S-073,S-073,C-2026-BTS,photos/PH-1966-V-854-S-073.jpg,2026-08-07T18:45:00-04:00,"46.8774,-86.0456",REP-001,TAB-011,planogram,passed,
PH-1967-V-854-S-073,CONF-854-S-073-BTS-001,V-854-S-073,S-073,C-2026-BTS,photos/PH-1967-V-854-S-073.jpg,2026-08-07T14:30:00-04:00,"26.1058,-88.9843",REP-013,TAB-011,shelf_display,passed,
PH-1968-V-855-S-073,CONF-855-S-073-BTS-002,V-855-S-073,S-073,C-2026-BTS,photos/PH-1968-V-855-S-073.jpg,2026-08-07T15:00:00-04:00,"38.6638,-107.4396",REP-003,TAB-014,pricing,passed,
PH-1969-V-855-S-073,CONF-855-S-073-BTS-002,V-855-S-073,S-073,C-2026-BTS,photos/PH-1969-V-855-S-073.jpg,2026-08-07T09:00:00-04:00,"36.2727,-76.0151",REP-001,TAB-003,pricing,passed,
PH-1970-V-855-S-073,CONF-855-S-073-BTS-002,V-855-S-073,S-073,C-2026-BTS,photos/PH-1970-V-855-S-073.jpg,2026-08-07T18:00:00-04:00,"35.807,-100.845",REP-002,TAB-006,shelf_display,passed,
PH-1971-V-855-S-073,CONF-855-S-073-BTS-002,V-855-S-073,S-073,C-2026-BTS,photos/PH-1971-V-855-S-073.jpg,2026-08-07T10:15:00-04:00,"40.8454,-98.4954",REP-006,TAB-005,shelf_display,failed,no timestamp recorded
PH-1972-V-856-S-073,CONF-856-S-073-BTS-003,V-856-S-073,S-073,C-2026-BTS,photos/PH-1972-V-856-S-073.jpg,2026-08-02T12:30:00-04:00,"38.8557,-114.9284",REP-013,TAB-006,posm_deployment,passed,
PH-1973-V-856-S-073,CONF-856-S-073-BTS-003,V-856-S-073,S-073,C-2026-BTS,photos/PH-1973-V-856-S-073.jpg,2026-08-02T13:30:00-04:00,"45.2951,-118.8406",REP-001,TAB-019,planogram,passed,
PH-1974-V-857-S-073,CONF-857-S-073-BTS-004,V-857-S-073,S-073,C-2026-BTS,photos/PH-1974-V-857-S-073.jpg,2026-08-03T10:30:00-04:00,"34.2627,-106.9508",REP-011,TAB-004,pricing,passed,
PH-1975-V-857-S-073,CONF-857-S-073-BTS-004,V-857-S-073,S-073,C-2026-BTS,photos/PH-1975-V-857-S-073.jpg,2026-08-03T16:15:00-04:00,"32.3485,-84.1785",REP-014,TAB-010,store_front,passed,
PH-1976-V-858-S-073,CONF-858-S-073-BTS-005,V-858-S-073,S-073,C-2026-BTS,photos/PH-1976-V-858-S-073.jpg,2026-08-11T10:45:00-04:00,"40.0573,-111.1623",REP-012,TAB-016,shelf_display,passed,
PH-1977-V-860-S-073,CONF-860-S-073-BTS-007,V-860-S-073,S-073,C-2026-BTS,photos/PH-1977-V-860-S-073.jpg,2026-08-02T08:45:00-04:00,"27.2846,-85.3776",REP-004,TAB-010,shelf_display,passed,
PH-1978-V-860-S-073,CONF-860-S-073-BTS-007,V-860-S-073,S-073,C-2026-BTS,photos/PH-1978-V-860-S-073.jpg,2026-08-02T16:30:00-04:00,"36.7346,-72.6412",REP-015,TAB-002,store_front,passed,
PH-1979-V-861-S-073,CONF-861-S-073-BTS-008,V-861-S-073,S-073,C-2026-BTS,photos/PH-1979-V-861-S-073.jpg,2026-08-01T09:15:00-04:00,"38.232,-82.9083",REP-008,TAB-016,posm_deployment,passed,
