sales_id,campaign_id,store_id,sku,sales_date,day_of_campaign,units_sold,units_sold_full_price,units_sold_markdown,on_hand_quantity,on_order_quantity,in_transit_quantity,transfer_in_quantity,transfer_out_quantity,shrink_quantity,period_close_date
SALE-2026-08-09-S-095-BTS-010,C-2026-BTS,S-095,BTS-010,2026-08-09,9,1,1,0,31,0,0,0,0,0,2026-08-09
SALE-2026-08-10-S-095-BTS-010,C-2026-BTS,S-095,BTS-010,2026-08-10,10,1,1,0,30,0,0,0,0,0,2026-08-10
SALE-2026-08-11-S-095-BTS-010,C-2026-BTS,S-095,BTS-010,2026-08-11,11,2,2,0,28,0,0,0,0,0,2026-08-11
SALE-2026-08-12-S-095-BTS-010,C-2026-BTS,S-095,BTS-010,2026-08-12,12,1,1,0,27,0,0,0,0,0,2026-08-12
SALE-2026-08-13-S-095-BTS-010,C-2026-BTS,S-095,BTS-010,2026-08-13,13,1,1,0,26,0,0,0,0,0,2026-08-13
SALE-2026-08-14-S-095-BTS-010,C-2026-BTS,S-095,BTS-010,2026-08-14,14,1,1,0,25,0,0,0,0,0,2026-08-14
SALE-2026-08-15-S-095-BTS-010,C-2026-BTS,S-095,BTS-010,2026-08-15,15,2,2,0,23,0,0,0,0,0,2026-08-15
SALE-2026-08-16-S-095-BTS-010,C-2026-BTS,S-095,BTS-010,2026-08-16,16,1,1,0,26,0,0,4,0,0,2026-08-16
SALE-2026-08-17-S-095-BTS-010,C-2026-BTS,S-095,BTS-010,2026-08-17,17,1,1,0,21,0,0,0,0,0,2026-08-17
SALE-2026-08-18-S-095-BTS-010,C-2026-BTS,S-095,BTS-010,2026-08-18,18,1,1,0,10,0,0,0,10,0,2026-08-18
SALE-2026-08-19-S-095-BTS-010,C-2026-BTS,S-095,BTS-010,2026-08-19,19,1,1,0,19,59,0,0,0,0,2026-08-19
SALE-2026-08-20-S-095-BTS-010,C-2026-BTS,S-095,BTS-010,2026-08-20,20,1,1,0,18,54,0,0,0,0,2026-08-20
SALE-2026-08-21-S-095-BTS-010,C-2026-BTS,S-095,BTS-010,2026-08-21,21,1,1,0,17,0,0,0,0,0,2026-08-21
SALE-2026-08-22-S-095-BTS-010,C-2026-BTS,S-095,BTS-010,2026-08-22,22,1,1,0,16,0,0,0,0,0,2026-08-22
SALE-2026-08-23-S-095-BTS-010,C-2026-BTS,S-095,BTS-010,2026-08-23,23,1,1,0,15,0,0,0,0,0,2026-08-23
SALE-2026-08-24-S-095-BTS-010,C-2026-BTS,S-095,BTS-010,2026-08-24,24,1,1,0,14,0,0,0,0,0,2026-08-24
SALE-2026-08-25-S-095-BTS-010,C-2026-BTS,S-095,BTS-010,2026-08-25,25,0,0,0,14,0,0,0,0,0,2026-08-25
SALE-2026-08-26-S-095-BTS-010,C-2026-BTS,S-095,BTS-010,2026-08-26,26,0,0,0,14,0,0,0,0,0,2026-08-26
SALE-2026-08-27-S-095-BTS-010,C-2026-BTS,S-095,BTS-010,2026-08-27,27,0,0,0,14,0,0,0,0,0,2026-08-27
SALE-2026-08-28-S-095-BTS-010,C-2026-BTS,S-095,BTS-010,2026-08-28,28,0,0,0,14,0,0,0,0,0,2026-08-28
SALE-2026-08-01-S-043-BTS-001,C-2026-BTS,S-043,BTS-001,2026-08-01,1,4,4,0,156,0,0,0,2,0,2026-08-01
SALE-2026-08-02-S-043-BTS-001,C-2026-BTS,S-043,BTS-001,2026-08-02,2,3,3,0,155,0,0,0,0,0,2026-08-02
SALE-2026-08-03-S-043-BTS-001,C-2026-BTS,S-043,BTS-001,2026-08-03,3,4,4,0,151,0,0,0,0,0,2026-08-03
SALE-2026-08-04-S-043-BTS-001,C-2026-BTS,S-043,BTS-001,2026-08-04,4,4,4,0,147,0,0,0,0,0,2026-08-04
SALE-2026-08-05-S-043-BTS-001,C-2026-BTS,S-043,BTS-001,2026-08-05,5,6,6,0,141,0,0,0,0,0,2026-08-05
SALE-2026-08-06-S-043-BTS-001,C-2026-BTS,S-043,BTS-001,2026-08-06,6,6,6,0,135,0,0,0,0,0,2026-08-06
SALE-2026-08-07-S-043-BTS-001,C-2026-BTS,S-043,BTS-001,2026-08-07,7,6,6,0,129,0,0,0,0,0,2026-08-07
SALE-2026-08-08-S-043-BTS-001,C-2026-BTS,S-043,BTS-001,2026-08-08,8,7,7,0,122,0,0,0,0,0,2026-08-08
SALE-2026-08-09-S-043-BTS-001,C-2026-BTS,S-043,BTS-001,2026-08-09,9,7,7,0,115,0,0,0,0,0,2026-08-09
SALE-2026-08-10-S-043-BTS-001,C-2026-BTS,S-043,BTS-001,2026-08-10,10,8,8,0,107,0,0,0,0,0,2026-08-10
SALE-2026-08-11-S-043-BTS-001,C-2026-BTS,S-043,BTS-001,2026-08-11,11,6,6,0,101,0,0,0,0,0,2026-08-11
SALE-2026-08-12-S-043-BTS-001,C-2026-BTS,S-043,BTS-001,2026-08-12,12,8,8,0,93,0,0,0,0,0,2026-08-12
SALE-2026-08-13-S-043-BTS-001,C-2026-BTS,S-043,BTS-001,2026-08-13,13,7,7,0,86,0,0,0,0,0,2026-08-13
SALE-2026-08-14-S-043-BTS-001,C-2026-BTS,S-043,BTS-001,2026-08-14,14,5,5,0,81,0,0,0,0,0,2026-08-14
SALE-2026-08-15-S-043-BTS-001,C-2026-BTS,S-043,BTS-001,2026-08-15,15,7,6,1,74,0,0,0,0,0,2026-08-15
SALE-2026-08-16-S-043-BTS-001,C-2026-BTS,S-043,BTS-001,2026-08-16,16,8,8,0,64,0,0,0,2,0,2026-08-16
SALE-2026-08-17-S-043-BTS-001,C-2026-BTS,S-043,BTS-001,2026-08-17,17,7,7,0,59,0,0,0,0,0,2026-08-17
SALE-2026-08-18-S-043-BTS-001,C-2026-BTS,S-043,BTS-001,2026-08-18,18,6,6,0,53,0,0,0,0,0,2026-08-18
SALE-2026-08-19-S-043-BTS-001,C-2026-BTS,S-043,BTS-001,2026-08-19,19,6,6,0,47,0,0,0,0,0,2026-08-19
SALE-2026-08-20-S-043-BTS-001,C-2026-BTS,S-043,BTS-001,2026-08-20,20,7,7,0,40,0,0,0,0,0,2026-08-20
SALE-2026-08-21-S-043-BTS-001,C-2026-BTS,S-043,BTS-001,2026-08-21,21,7,6,1,33,0,0,0,0,0,2026-08-21
SALE-2026-08-22-S-043-BTS-001,C-2026-BTS,S-043,BTS-001,2026-08-22,22,6,5,1,27,0,0,0,0,0,2026-08-22
SALE-2026-08-23-S-043-BTS-001,C-2026-BTS,S-043,BTS-001,2026-08-23,23,6,6,0,21,0,0,0,0,0,2026-08-23
SALE-2026-08-24-S-043-BTS-001,C-2026-BTS,S-043,BTS-001,2026-08-24,24,5,4,1,16,0,0,0,0,0,2026-08-24
SALE-2026-08-25-S-043-BTS-001,C-2026-BTS,S-043,BTS-001,2026-08-25,25,4,4,0,12,0,0,0,0,0,2026-08-25
SALE-2026-08-26-S-043-BTS-001,C-2026-BTS,S-043,BTS-001,2026-08-26,26,3,3,0,9,0,0,0,0,0,2026-08-26
SALE-2026-08-27-S-043-BTS-001,C-2026-BTS,S-043,BTS-001,2026-08-27,27,2,2,0,7,51,0,0,0,0,2026-08-27
SALE-2026-08-28-S-043-BTS-001,C-2026-BTS,S-043,BTS-001,2026-08-28,28,2,2,0,5,0,0,0,0,0,2026-08-28
SALE-2026-08-01-S-043-BTS-002,C-2026-BTS,S-043,BTS-002,2026-08-01,1,1,1,0,81,0,0,0,0,0,2026-08-01
SALE-2026-08-02-S-043-BTS-002,C-2026-BTS,S-043,BTS-002,2026-08-02,2,1,1,0,80,0,0,0,0,0,2026-08-02
SALE-2026-08-03-S-043-BTS-002,C-2026-BTS,S-043,BTS-002,2026-08-03,3,1,1,0,79,0,0,0,0,0,2026-08-03
SALE-2026-08-04-S-043-BTS-002,C-2026-BTS,S-043,BTS-002,2026-08-04,4,2,2,0,77,0,0,0,0,0,2026-08-04
SALE-2026-08-05-S-043-BTS-002,C-2026-BTS,S-043,BTS-002,2026-08-05,5,2,2,0,75,0,0,0,0,0,2026-08-05
SALE-2026-08-06-S-043-BTS-002,C-2026-BTS,S-043,BTS-002,2026-08-06,6,2,2,0,81,0,0,8,0,0,2026-08-06
SALE-2026-08-07-S-043-BTS-002,C-2026-BTS,S-043,BTS-002,2026-08-07,7,3,3,0,70,0,0,0,0,0,2026-08-07
SALE-2026-08-08-S-043-BTS-002,C-2026-BTS,S-043,BTS-002,2026-08-08,8,3,3,0,67,0,0,0,0,0,2026-08-08
SALE-2026-08-09-S-043-BTS-002,C-2026-BTS,S-043,BTS-002,2026-08-09,9,3,3,0,64,0,0,0,0,0,2026-08-09
SALE-2026-08-10-S-043-BTS-002,C-2026-BTS,S-043,BTS-002,2026-08-10,10,2,2,0,62,0,0,0,0,0,2026-08-10
SALE-2026-08-11-S-043-BTS-002,C-2026-BTS,S-043,BTS-002,2026-08-11,11,2,2,0,60,0,0,0,0,0,2026-08-11
SALE-2026-08-12-S-043-BTS-002,C-2026-BTS,S-043,BTS-002,2026-08-12,12,4,4,0,56,0,0,0,0,0,2026-08-12
SALE-2026-08-13-S-043-BTS-002,C-2026-BTS,S-043,BTS-002,2026-08-13,13,4,4,0,52,0,0,0,0,0,2026-08-13
SALE-2026-08-14-S-043-BTS-002,C-2026-BTS,S-043,BTS-002,2026-08-14,14,2,2,0,50,0,0,0,0,0,2026-08-14
SALE-2026-08-15-S-043-BTS-002,C-2026-BTS,S-043,BTS-002,2026-08-15,15,3,3,0,47,0,0,0,0,0,2026-08-15
SALE-2026-08-16-S-043-BTS-002,C-2026-BTS,S-043,BTS-002,2026-08-16,16,3,3,0,49,0,0,5,0,0,2026-08-16
SALE-2026-08-17-S-043-BTS-002,C-2026-BTS,S-043,BTS-002,2026-08-17,17,3,3,0,41,0,0,0,0,0,2026-08-17
SALE-2026-08-18-S-043-BTS-002,C-2026-BTS,S-043,BTS-002,2026-08-18,18,3,3,0,38,0,0,0,0,0,2026-08-18
SALE-2026-08-19-S-043-BTS-002,C-2026-BTS,S-043,BTS-002,2026-08-19,19,3,3,0,35,0,0,0,0,0,2026-08-19
SALE-2026-08-20-S-043-BTS-002,C-2026-BTS,S-043,BTS-002,2026-08-20,20,2,2,0,33,0,0,0,0,0,2026-08-20
SALE-2026-08-21-S-043-BTS-002,C-2026-BTS,S-043,BTS-002,2026-08-21,21,3,3,0,30,0,0,0,0,0,2026-08-21
SALE-2026-08-22-S-043-BTS-002,C-2026-BTS,S-043,BTS-002,2026-08-22,22,3,3,0,27,0,0,0,0,0,2026-08-22
SALE-2026-08-23-S-043-BTS-002,C-2026-BTS,S-043,BTS-002,2026-08-23,23,2,2,0,15,0,0,0,10,0,2026-08-23
SALE-2026-08-24-S-043-BTS-002,C-2026-BTS,S-043,BTS-002,2026-08-24,24,2,2,0,23,0,0,0,0,0,2026-08-24
SALE-2026-08-25-S-043-BTS-002,C-2026-BTS,S-043,BTS-002,2026-08-25,25,1,1,0,22,0,0,0,0,0,2026-08-25
SALE-2026-08-26-S-043-BTS-002,C-2026-BTS,S-043,BTS-002,2026-08-26,26,1,1,0,21,0,0,0,0,0,2026-08-26
SALE-2026-08-27-S-043-BTS-002,C-2026-BTS,S-043,BTS-002,2026-08-27,27,0,0,0,21,0,0,0,0,0,2026-08-27
SALE-2026-08-28-S-043-BTS-002,C-2026-BTS,S-043,BTS-002,2026-08-28,28,0,0,0,21,0,0,0,0,0,2026-08-28
SALE-2026-08-01-S-043-BTS-003,C-2026-BTS,S-043,BTS-003,2026-08-01,1,0,0,0,71,0,0,6,0,0,2026-08-01
SALE-2026-08-02-S-043-BTS-003,C-2026-BTS,S-043,BTS-003,2026-08-02,2,0,0,0,65,0,0,0,0,0,2026-08-02
SALE-2026-08-03-S-043-BTS-003,C-2026-BTS,S-043,BTS-003,2026-08-03,3,0,0,0,65,0,0,0,0,0,2026-08-03
SALE-2026-08-04-S-043-BTS-003,C-2026-BTS,S-043,BTS-003,2026-08-04,4,1,1,0,64,0,0,0,0,0,2026-08-04
SALE-2026-08-05-S-043-BTS-003,C-2026-BTS,S-043,BTS-003,2026-08-05,5,1,1,0,63,0,0,0,0,0,2026-08-05
SALE-2026-08-06-S-043-BTS-003,C-2026-BTS,S-043,BTS-003,2026-08-06,6,1,1,0,62,0,0,0,0,0,2026-08-06
SALE-2026-08-07-S-043-BTS-003,C-2026-BTS,S-043,BTS-003,2026-08-07,7,1,1,0,61,0,0,0,0,0,2026-08-07
SALE-2026-08-08-S-043-BTS-003,C-2026-BTS,S-043,BTS-003,2026-08-08,8,1,1,0,60,0,0,0,0,0,2026-08-08
SALE-2026-08-09-S-043-BTS-003,C-2026-BTS,S-043,BTS-003,2026-08-09,9,1,1,0,59,0,0,0,0,0,2026-08-09
SALE-2026-08-10-S-043-BTS-003,C-2026-BTS,S-043,BTS-003,2026-08-10,10,1,1,0,58,0,0,0,0,0,2026-08-10
SALE-2026-08-11-S-043-BTS-003,C-2026-BTS,S-043,BTS-003,2026-08-11,11,1,1,0,57,0,0,0,0,0,2026-08-11
SALE-2026-08-12-S-043-BTS-003,C-2026-BTS,S-043,BTS-003,2026-08-12,12,1,1,0,56,0,0,0,0,0,2026-08-12
SALE-2026-08-13-S-043-BTS-003,C-2026-BTS,S-043,BTS-003,2026-08-13,13,1,1,0,55,0,0,0,0,0,2026-08-13
SALE-2026-08-14-S-043-BTS-003,C-2026-BTS,S-043,BTS-003,2026-08-14,14,1,1,0,54,0,0,0,0,0,2026-08-14
SALE-2026-08-15-S-043-BTS-003,C-2026-BTS,S-043,BTS-003,2026-08-15,15,1,1,0,53,0,0,0,0,0,2026-08-15
SALE-2026-08-16-S-043-BTS-003,C-2026-BTS,S-043,BTS-003,2026-08-16,16,1,1,0,52,0,0,0,0,0,2026-08-16
SALE-2026-08-17-S-043-BTS-003,C-2026-BTS,S-043,BTS-003,2026-08-17,17,1,1,0,51,0,0,0,0,0,2026-08-17
SALE-2026-08-18-S-043-BTS-003,C-2026-BTS,S-043,BTS-003,2026-08-18,18,1,1,0,50,0,0,0,0,0,2026-08-18
SALE-2026-08-19-S-043-BTS-003,C-2026-BTS,S-043,BTS-003,2026-08-19,19,1,1,0,45,0,0,0,4,0,2026-08-19
SALE-2026-08-20-S-043-BTS-003,C-2026-BTS,S-043,BTS-003,2026-08-20,20,1,1,0,48,0,0,0,0,0,2026-08-20
SALE-2026-08-21-S-043-BTS-003,C-2026-BTS,S-043,BTS-003,2026-08-21,21,1,1,0,47,0,0,0,0,0,2026-08-21
SALE-2026-08-22-S-043-BTS-003,C-2026-BTS,S-043,BTS-003,2026-08-22,22,1,1,0,46,0,0,0,0,0,2026-08-22
SALE-2026-08-23-S-043-BTS-003,C-2026-BTS,S-043,BTS-003,2026-08-23,23,1,1,0,45,0,0,0,0,0,2026-08-23
SALE-2026-08-24-S-043-BTS-003,C-2026-BTS,S-043,BTS-003,2026-08-24,24,0,0,0,45,0,0,0,0,0,2026-08-24
SALE-2026-08-25-S-043-BTS-003,C-2026-BTS,S-043,BTS-003,2026-08-25,25,0,0,0,45,0,0,0,0,0,2026-08-25
SALE-2026-08-26-S-043-BTS-003,C-2026-BTS,S-043,BTS-003,2026-08-26,26,0,0,0,51,0,0,6,0,0,2026-08-26
SALE-2026-08-27-S-043-BTS-003,C-2026-BTS,S-043,BTS-003,2026-08-27,27,0,0,0,45,0,0,0,0,0,2026-08-27
SALE-2026-08-28-S-043-BTS-003,C-2026-BTS,S-043,BTS-003,2026-08-28,28,0,0,0,45,0,0,0,0,0,2026-08-28
SALE-2026-08-01-S-043-BTS-004,C-2026-BTS,S-043,BTS-004,2026-08-01,1,0,0,0,74,0,0,0,0,0,2026-08-01
SALE-2026-08-02-S-043-BTS-004,C-2026-BTS,S-043,BTS-004,2026-08-02,2,1,1,0,73,0,0,0,0,0,2026-08-02
SALE-2026-08-03-S-043-BTS-004,C-2026-BTS,S-043,BTS-004,2026-08-03,3,1,1,0,72,0,0,0,0,0,2026-08-03
SALE-2026-08-04-S-043-BTS-004,C-2026-BTS,S-043,BTS-004,2026-08-04,4,1,1,0,71,0,0,0,0,0,2026-08-04
SALE-2026-08-05-S-043-BTS-004,C-2026-BTS,S-043,BTS-004,2026-08-05,5,1,1,0,70,0,0,0,0,0,2026-08-05
SALE-2026-08-06-S-043-BTS-004,C-2026-BTS,S-043,BTS-004,2026-08-06,6,2,2,0,68,0,0,0,0,0,2026-08-06
SALE-2026-08-07-S-043-BTS-004,C-2026-BTS,S-043,BTS-004,2026-08-07,7,2,2,0,66,0,0,0,0,0,2026-08-07
SALE-2026-08-08-S-043-BTS-004,C-2026-BTS,S-043,BTS-004,2026-08-08,8,2,2,0,67,0,0,3,0,0,2026-08-08
SALE-2026-08-09-S-043-BTS-004,C-2026-BTS,S-043,BTS-004,2026-08-09,9,2,2,0,62,0,0,0,0,0,2026-08-09
SALE-2026-08-10-S-043-BTS-004,C-2026-BTS,S-043,BTS-004,2026-08-10,10,2,2,0,60,0,0,0,0,0,2026-08-10
SALE-2026-08-11-S-043-BTS-004,C-2026-BTS,S-043,BTS-004,2026-08-11,11,2,2,0,58,0,0,0,0,0,2026-08-11
SALE-2026-08-12-S-043-BTS-004,C-2026-BTS,S-043,BTS-004,2026-08-12,12,1,1,0,57,0,0,0,0,0,2026-08-12
SALE-2026-08-13-S-043-BTS-004,C-2026-BTS,S-043,BTS-004,2026-08-13,13,2,2,0,55,0,0,0,0,0,2026-08-13
SALE-2026-08-14-S-043-BTS-004,C-2026-BTS,S-043,BTS-004,2026-08-14,14,2,2,0,61,0,0,8,0,0,2026-08-14
SALE-2026-08-15-S-043-BTS-004,C-2026-BTS,S-043,BTS-004,2026-08-15,15,2,2,0,51,0,0,0,0,0,2026-08-15
SALE-2026-08-16-S-043-BTS-004,C-2026-BTS,S-043,BTS-004,2026-08-16,16,1,1,0,50,0,0,0,0,0,2026-08-16
SALE-2026-08-17-S-043-BTS-004,C-2026-BTS,S-043,BTS-004,2026-08-17,17,1,1,0,49,0,0,0,0,0,2026-08-17
SALE-2026-08-18-S-043-BTS-004,C-2026-BTS,S-043,BTS-004,2026-08-18,18,2,2,0,47,0,0,0,0,0,2026-08-18
SALE-2026-08-19-S-043-BTS-004,C-2026-BTS,S-043,BTS-004,2026-08-19,19,1,1,0,46,0,0,0,0,0,2026-08-19
SALE-2026-08-20-S-043-BTS-004,C-2026-BTS,S-043,BTS-004,2026-08-20,20,2,2,0,44,0,0,0,0,0,2026-08-20
SALE-2026-08-21-S-043-BTS-004,C-2026-BTS,S-043,BTS-004,2026-08-21,21,2,2,0,42,0,0,0,0,0,2026-08-21
SALE-2026-08-22-S-043-BTS-004,C-2026-BTS,S-043,BTS-004,2026-08-22,22,1,1,0,41,0,0,0,0,0,2026-08-22
SALE-2026-08-23-S-043-BTS-004,C-2026-BTS,S-043,BTS-004,2026-08-23,23,1,1,0,40,0,0,0,0,0,2026-08-23
SALE-2026-08-24-S-043-BTS-004,C-2026-BTS,S-043,BTS-004,2026-08-24,24,1,1,0,39,0,0,0,0,0,2026-08-24
SALE-2026-08-25-S-043-BTS-004,C-2026-BTS,S-043,BTS-004,2026-08-25,25,1,1,0,38,0,0,0,0,0,2026-08-25
SALE-2026-08-26-S-043-BTS-004,C-2026-BTS,S-043,BTS-004,2026-08-26,26,0,0,0,34,0,0,0,4,0,2026-08-26
SALE-2026-08-27-S-043-BTS-004,C-2026-BTS,S-043,BTS-004,2026-08-27,27,0,0,0,38,0,0,0,0,0,2026-08-27
SALE-2026-08-28-S-043-BTS-004,C-2026-BTS,S-043,BTS-004,2026-08-28,28,0,0,0,38,0,0,0,0,0,2026-08-28
SALE-2026-08-01-S-043-BTS-005,C-2026-BTS,S-043,BTS-005,2026-08-01,1,0,0,0,40,0,0,0,0,0,2026-08-01
SALE-2026-08-02-S-043-BTS-005,C-2026-BTS,S-043,BTS-005,2026-08-02,2,1,1,0,39,0,0,0,0,0,2026-08-02
SALE-2026-08-03-S-043-BTS-005,C-2026-BTS,S-043,BTS-005,2026-08-03,3,1,1,0,38,0,0,0,0,0,2026-08-03
SALE-2026-08-04-S-043-BTS-005,C-2026-BTS,S-043,BTS-005,2026-08-04,4,1,1,0,37,0,0,0,0,0,2026-08-04
SALE-2026-08-05-S-043-BTS-005,C-2026-BTS,S-043,BTS-005,2026-08-05,5,1,1,0,35,0,0,0,0,1,2026-08-05
SALE-2026-08-06-S-043-BTS-005,C-2026-BTS,S-043,BTS-005,2026-08-06,6,1,1,0,35,0,0,0,0,0,2026-08-06
SALE-2026-08-07-S-043-BTS-005,C-2026-BTS,S-043,BTS-005,2026-08-07,7,1,1,0,34,0,0,0,0,0,2026-08-07
SALE-2026-08-08-S-043-BTS-005,C-2026-BTS,S-043,BTS-005,2026-08-08,8,1,1,0,33,0,0,0,0,0,2026-08-08
SALE-2026-08-09-S-043-BTS-005,C-2026-BTS,S-043,BTS-005,2026-08-09,9,1,1,0,32,0,0,0,0,0,2026-08-09
SALE-2026-08-10-S-043-BTS-005,C-2026-BTS,S-043,BTS-005,2026-08-10,10,1,1,0,31,0,0,0,0,0,2026-08-10
SALE-2026-08-11-S-043-BTS-005,C-2026-BTS,S-043,BTS-005,2026-08-11,11,2,2,0,29,0,0,0,0,0,2026-08-11
SALE-2026-08-12-S-043-BTS-005,C-2026-BTS,S-043,BTS-005,2026-08-12,12,1,1,0,28,0,0,0,0,0,2026-08-12
SALE-2026-08-13-S-043-BTS-005,C-2026-BTS,S-043,BTS-005,2026-08-13,13,1,1,0,27,0,0,0,0,0,2026-08-13
SALE-2026-08-14-S-043-BTS-005,C-2026-BTS,S-043,BTS-005,2026-08-14,14,1,1,0,26,0,0,0,0,0,2026-08-14
SALE-2026-08-15-S-043-BTS-005,C-2026-BTS,S-043,BTS-005,2026-08-15,15,2,2,0,34,0,0,10,0,0,2026-08-15
SALE-2026-08-16-S-043-BTS-005,C-2026-BTS,S-043,BTS-005,2026-08-16,16,1,1,0,23,0,0,0,0,0,2026-08-16
SALE-2026-08-17-S-043-BTS-005,C-2026-BTS,S-043,BTS-005,2026-08-17,17,1,1,0,22,0,0,0,0,0,2026-08-17
SALE-2026-08-18-S-043-BTS-005,C-2026-BTS,S-043,BTS-005,2026-08-18,18,1,1,0,21,0,0,0,0,0,2026-08-18
SALE-2026-08-19-S-043-BTS-005,C-2026-BTS,S-043,BTS-005,2026-08-19,19,1,1,0,20,0,0,0,0,0,2026-08-19
SALE-2026-08-20-S-043-BTS-005,C-2026-BTS,S-043,BTS-005,2026-08-20,20,1,1,0,19,0,0,0,0,0,2026-08-20
SALE-2026-08-21-S-043-BTS-005,C-2026-BTS,S-043,BTS-005,2026-08-21,21,1,1,0,18,0,0,0,0,0,2026-08-21
SALE-2026-08-22-S-043-BTS-005,C-2026-BTS,S-043,BTS-005,2026-08-22,22,1,1,0,17,0,0,0,0,0,2026-08-22
SALE-2026-08-23-S-043-BTS-005,C-2026-BTS,S-043,BTS-005,2026-08-23,23,1,1,0,15,0,0,0,1,0,2026-08-23
SALE-2026-08-24-S-043-BTS-005,C-2026-BTS,S-043,BTS-005,2026-08-24,24,1,1,0,15,48,0,0,0,0,2026-08-24
SALE-2026-08-25-S-043-BTS-005,C-2026-BTS,S-043,BTS-005,2026-08-25,25,0,0,0,15,26,0,0,0,0,2026-08-25
SALE-2026-08-26-S-043-BTS-005,C-2026-BTS,S-043,BTS-005,2026-08-26,26,0,0,0,15,0,0,0,0,0,2026-08-26
SALE-2026-08-27-S-043-BTS-005,C-2026-BTS,S-043,BTS-005,2026-08-27,27,0,0,0,15,0,0,0,0,0,2026-08-27
SALE-2026-08-28-S-043-BTS-005,C-2026-BTS,S-043,BTS-005,2026-08-28,28,0,0,0,15,0,0,0,0,0,2026-08-28
SALE-2026-08-01-S-043-BTS-006,C-2026-BTS,S-043,BTS-006,2026-08-01,1,1,1,0,82,0,0,0,0,0,2026-08-01
SALE-2026-08-02-S-043-BTS-006,C-2026-BTS,S-043,BTS-006,2026-08-02,2,2,2,0,81,0,0,1,0,0,2026-08-02
SALE-2026-08-03-S-043-BTS-006,C-2026-BTS,S-043,BTS-006,2026-08-03,3,2,2,0,76,0,0,0,0,2,2026-08-03
SALE-2026-08-04-S-043-BTS-006,C-2026-BTS,S-043,BTS-006,2026-08-04,4,2,2,0,76,0,0,0,0,0,2026-08-04
SALE-2026-08-05-S-043-BTS-006,C-2026-BTS,S-043,BTS-006,2026-08-05,5,2,2,0,74,0,0,0,0,0,2026-08-05
SALE-2026-08-06-S-043-BTS-006,C-2026-BTS,S-043,BTS-006,2026-08-06,6,2,2,0,70,0,0,0,2,0,2026-08-06
SALE-2026-08-07-S-043-BTS-006,C-2026-BTS,S-043,BTS-006,2026-08-07,7,2,2,0,70,0,0,0,0,0,2026-08-07
SALE-2026-08-08-S-043-BTS-006,C-2026-BTS,S-043,BTS-006,2026-08-08,8,3,3,0,67,0,0,0,0,0,2026-08-08
SALE-2026-08-09-S-043-BTS-006,C-2026-BTS,S-043,BTS-006,2026-08-09,9,4,4,0,63,0,0,0,0,0,2026-08-09
SALE-2026-08-10-S-043-BTS-006,C-2026-BTS,S-043,BTS-006,2026-08-10,10,2,2,0,61,0,0,0,0,0,2026-08-10
SALE-2026-08-11-S-043-BTS-006,C-2026-BTS,S-043,BTS-006,2026-08-11,11,2,2,0,59,0,0,0,0,0,2026-08-11
SALE-2026-08-12-S-043-BTS-006,C-2026-BTS,S-043,BTS-006,2026-08-12,12,2,2,0,57,0,0,0,0,0,2026-08-12
SALE-2026-08-13-S-043-BTS-006,C-2026-BTS,S-043,BTS-006,2026-08-13,13,3,3,0,47,0,0,0,7,0,2026-08-13
SALE-2026-08-14-S-043-BTS-006,C-2026-BTS,S-043,BTS-006,2026-08-14,14,4,4,0,50,0,0,0,0,0,2026-08-14
SALE-2026-08-15-S-043-BTS-006,C-2026-BTS,S-043,BTS-006,2026-08-15,15,2,2,0,48,0,0,0,0,0,2026-08-15
SALE-2026-08-16-S-043-BTS-006,C-2026-BTS,S-043,BTS-006,2026-08-16,16,4,4,0,44,0,0,0,0,0,2026-08-16
SALE-2026-08-17-S-043-BTS-006,C-2026-BTS,S-043,BTS-006,2026-08-17,17,3,3,0,41,0,0,0,0,0,2026-08-17
SALE-2026-08-18-S-043-BTS-006,C-2026-BTS,S-043,BTS-006,2026-08-18,18,3,3,0,38,0,0,0,0,0,2026-08-18
SALE-2026-08-19-S-043-BTS-006,C-2026-BTS,S-043,BTS-006,2026-08-19,19,2,2,0,36,0,0,0,0,0,2026-08-19
SALE-2026-08-20-S-043-BTS-006,C-2026-BTS,S-043,BTS-006,2026-08-20,20,3,3,0,33,0,0,0,0,0,2026-08-20
SALE-2026-08-21-S-043-BTS-006,C-2026-BTS,S-043,BTS-006,2026-08-21,21,3,3,0,30,0,0,0,0,0,2026-08-21
SALE-2026-08-22-S-043-BTS-006,C-2026-BTS,S-043,BTS-006,2026-08-22,22,3,3,0,27,0,0,0,0,0,2026-08-22
SALE-2026-08-23-S-043-BTS-006,C-2026-BTS,S-043,BTS-006,2026-08-23,23,3,3,0,24,0,0,0,0,0,2026-08-23
SALE-2026-08-24-S-043-BTS-006,C-2026-BTS,S-043,BTS-006,2026-08-24,24,2,2,0,22,0,0,0,0,0,2026-08-24
SALE-2026-08-25-S-043-BTS-006,C-2026-BTS,S-043,BTS-006,2026-08-25,25,1,1,0,21,0,0,0,0,0,2026-08-25
SALE-2026-08-26-S-043-BTS-006,C-2026-BTS,S-043,BTS-006,2026-08-26,26,1,1,0,20,0,0,0,0,0,2026-08-26
SALE-2026-08-27-S-043-BTS-006,C-2026-BTS,S-043,BTS-006,2026-08-27,27,1,1,0,23,0,0,4,0,0,2026-08-27
